,Unnamed: 0,place,review,date,location,emotions,keywords
475,475,ГБОУ СОШ № 7 с углубленным изучением отдельных предметов Образовательный центр Г. О. Новокуйбышевск Самарской области,"Раньше школа была очень достойной, выпускала ребят с твердыми знаниями. Сейчас к сожалению уже не так. Много сильных учителей ушли, некоторые предметы не ведутся, учителя любят посидеть подольше на больничном или к примеру взять его и полететь в Турцию отдохнуть во время учебного года. Расписание «плавающее», как правило не знаешь чего ждать на следующий день. Оценки в АСУ РСО многие своевременно не ставят и появляются они там ближе к концу четверти. Директор школы на проблемы реагирует, но ходить постоянно и решать проблемы по каждому предмету тоже не возможно. Педагог Мазур А.С. позволяет себе хамское общение с родителями. Есть и положительные учителя, но таких мало, особенно хочется отметить педагога по истории Савенкову А.Е., про таких говорят «педагог от бога», отлично держит дисциплину на уроке, достойно ведет предмет, требовательная и это при стаже работы всего 1 год!",18 ноября,"POLYGON ((49.9787168 53.0947235, 49.9792633 53.0952933, 49.9790778 53.0953574, 49.9788513 53.0951211, 49.9785005 53.0952424, 49.9787036 53.0954542, 49.9785245 53.0955161, 49.9780295 53.095, 49.9782262 53.0949319, 49.9784245 53.0951387, 49.9787492 53.0950264, 49.9785229 53.0947905, 49.9787168 53.0947235))",['POSITIVE'],"[[('общение родителями положительные', 0.4712), ('родителями положительные учителя', 0.455), ('школы проблемы реагирует', 0.4462), ('хамское общение родителями', 0.4449), ('подольше больничном примеру', 0.4425)]]"
476,476,ГБОУ СОШ № 7 с углубленным изучением отдельных предметов Образовательный центр Г. О. Новокуйбышевск Самарской области,Хороший преподавательский состав и система обучения.Всем советую!,8 февраля,"POLYGON ((49.9787168 53.0947235, 49.9792633 53.0952933, 49.9790778 53.0953574, 49.9788513 53.0951211, 49.9785005 53.0952424, 49.9787036 53.0954542, 49.9785245 53.0955161, 49.9780295 53.095, 49.9782262 53.0949319, 49.9784245 53.0951387, 49.9787492 53.0950264, 49.9785229 53.0947905, 49.9787168 53.0947235))",['POSITIVE'],"[[('хороший преподавательский состав', 0.8291), ('состав система обучения', 0.8051), ('обучения всем советую', 0.7985), ('система обучения', 0.7961), ('система обучения всем', 0.7948)]]"
477,477,ГБОУ СОШ № 7 с углубленным изучением отдельных предметов Образовательный центр Г. О. Новокуйбышевск Самарской области,"Очень хорошая школа . Я в ней учусь. Здесь обучение с углубленным изучением физики и математики. Очень сильные учителя. Хорошо и понятно объясняют.
Хорошая подготовка к экзаменам.",22 апреля 2021,"POLYGON ((49.9787168 53.0947235, 49.9792633 53.0952933, 49.9790778 53.0953574, 49.9788513 53.0951211, 49.9785005 53.0952424, 49.9787036 53.0954542, 49.9785245 53.0955161, 49.9780295 53.095, 49.9782262 53.0949319, 49.9784245 53.0951387, 49.9787492 53.0950264, 49.9785229 53.0947905, 49.9787168 53.0947235))",['POSITIVE'],"[[('очень хорошая школа', 0.8028), ('объясняют хорошая', 0.7793), ('хорошая школа учусь', 0.776), ('объясняют хорошая подготовка', 0.7734), ('понятно объясняют хорошая', 0.766)]]"
478,478,СП ДС Родничок,"Посещали логопедическую группу.
Исправили дефекты речи.
Спасибо воспитателям и логопеду.",16 октября,"POLYGON ((49.986897 53.0924916, 49.9870064 53.0925587, 49.987131 53.0924855, 49.9873514 53.0926207, 49.9871802 53.0927214, 49.9870661 53.0926514, 49.986952 53.0927185, 49.9870694 53.0927905, 49.9868898 53.092896, 49.9867799 53.0928287, 49.9866659 53.0928957, 49.9867739 53.092962, 49.9866126 53.0930569, 49.9864078 53.0929313, 49.9865465 53.0928498, 49.9864223 53.0927736, 49.986572 53.0926856, 49.9866901 53.092758, 49.9868543 53.0926615, 49.9867337 53.0925876, 49.986897 53.0924916))",['NEUTRAL'],"[[('логопедическую группу исправили', 0.8517), ('группу исправили дефекты', 0.8503), ('посещали логопедическую группу', 0.8502), ('логопедическую группу', 0.8052), ('дефекты речи спасибо', 0.8052)]]"
479,479,СП ДС Родничок,Ок,31 августа 2022,"POLYGON ((49.986897 53.0924916, 49.9870064 53.0925587, 49.987131 53.0924855, 49.9873514 53.0926207, 49.9871802 53.0927214, 49.9870661 53.0926514, 49.986952 53.0927185, 49.9870694 53.0927905, 49.9868898 53.092896, 49.9867799 53.0928287, 49.9866659 53.0928957, 49.9867739 53.092962, 49.9866126 53.0930569, 49.9864078 53.0929313, 49.9865465 53.0928498, 49.9864223 53.0927736, 49.986572 53.0926856, 49.9866901 53.092758, 49.9868543 53.0926615, 49.9867337 53.0925876, 49.986897 53.0924916))",['POSITIVE'],"[[('ок', 1.0)]]"
480,480,NovoКлиника,"Рекомендую посетить эту клинику, отнлсительно недорогое УЗИ при высоком специалисте.",29 мая,"POLYGON ((49.9737063 53.1016553, 49.9734273 53.1019414, 49.9731362 53.1018391, 49.9729908 53.1019883, 49.9732744 53.102088, 49.9731285 53.1022377, 49.9733155 53.1023034, 49.9738858 53.1017184, 49.9737063 53.1016553))",['POSITIVE'],"[[('рекомендую посетить клинику', 0.8591), ('посетить клинику отнлсительно', 0.8377), ('клинику отнлсительно недорогое', 0.8058), ('посетить клинику', 0.7972), ('клинику отнлсительно', 0.7693)]]"
481,481,NovoКлиника,Мало специалистов это минус.,29 декабря 2021,"POLYGON ((49.9737063 53.1016553, 49.9734273 53.1019414, 49.9731362 53.1018391, 49.9729908 53.1019883, 49.9732744 53.102088, 49.9731285 53.1022377, 49.9733155 53.1023034, 49.9738858 53.1017184, 49.9737063 53.1016553))",['NEUTRAL'],"[[('специалистов это минус', 0.9671), ('мало специалистов это', 0.9369), ('мало специалистов', 0.9202), ('специалистов это', 0.866), ('специалистов', 0.841)]]"
482,482,NovoКлиника,"Рекомендую посетить эту клинику, отнлсительно недорогое УЗИ при высоком специалисте.",29 мая,"POLYGON ((49.9737063 53.1016553, 49.9734273 53.1019414, 49.9731362 53.1018391, 49.9729908 53.1019883, 49.9732744 53.102088, 49.9731285 53.1022377, 49.9733155 53.1023034, 49.9738858 53.1017184, 49.9737063 53.1016553))",['POSITIVE'],"[[('рекомендую посетить клинику', 0.8591), ('посетить клинику отнлсительно', 0.8377), ('клинику отнлсительно недорогое', 0.8058), ('посетить клинику', 0.7972), ('клинику отнлсительно', 0.7693)]]"
483,483,NovoКлиника,Мало специалистов это минус.,29 декабря 2021,"POLYGON ((49.9737063 53.1016553, 49.9734273 53.1019414, 49.9731362 53.1018391, 49.9729908 53.1019883, 49.9732744 53.102088, 49.9731285 53.1022377, 49.9733155 53.1023034, 49.9738858 53.1017184, 49.9737063 53.1016553))",['NEUTRAL'],"[[('специалистов это минус', 0.9671), ('мало специалистов это', 0.9369), ('мало специалистов', 0.9202), ('специалистов это', 0.866), ('специалистов', 0.841)]]"
484,484,Ёжик,"Очень хороший детсад, заведующая и воспитатели все хорошие.",25 ноября,"POLYGON ((49.9686486 53.0931513, 49.9688234 53.0928453, 49.9690237 53.0928866, 49.9689346 53.0930426, 49.9691685 53.0930908, 49.9692583 53.0929335, 49.9694544 53.0929739, 49.9692781 53.0932825, 49.9690798 53.0932416, 49.9691333 53.0931481, 49.9688978 53.0930996, 49.9688451 53.0931918, 49.9686486 53.0931513))",['POSITIVE'],"[[('хороший детсад заведующая', 0.8923), ('заведующая воспитатели хорошие', 0.8755), ('очень хороший детсад', 0.8496), ('хороший детсад', 0.8275), ('детсад заведующая воспитатели', 0.7809)]]"
485,485,Ёжик,Отличный сад! Воспитатели от бога,2 августа,"POLYGON ((49.9686486 53.0931513, 49.9688234 53.0928453, 49.9690237 53.0928866, 49.9689346 53.0930426, 49.9691685 53.0930908, 49.9692583 53.0929335, 49.9694544 53.0929739, 49.9692781 53.0932825, 49.9690798 53.0932416, 49.9691333 53.0931481, 49.9688978 53.0930996, 49.9688451 53.0931918, 49.9686486 53.0931513))",['POSITIVE'],"[[('сад воспитатели бога', 0.902), ('отличный сад воспитатели', 0.8907), ('воспитатели бога', 0.8888), ('сад воспитатели', 0.8397), ('воспитатели', 0.8238)]]"
486,486,Ёжик,"Наш любимый детский сад! Питание, лучше, чем в других садах. Да, вроде бы все сады финансируются одинаково, но при сравнении меню, Ёжик выигрывает. Потрясающий коллектив, как педагогического состава, так и младших воспитателей, работников кухни и администрации! Не прогадала с этим садом, жаль старшая ходила в другой.",21 мая,"POLYGON ((49.9686486 53.0931513, 49.9688234 53.0928453, 49.9690237 53.0928866, 49.9689346 53.0930426, 49.9691685 53.0930908, 49.9692583 53.0929335, 49.9694544 53.0929739, 49.9692781 53.0932825, 49.9690798 53.0932416, 49.9691333 53.0931481, 49.9688978 53.0930996, 49.9688451 53.0931918, 49.9686486 53.0931513))",['POSITIVE'],"[[('сад питание других', 0.4484), ('педагогического состава младших', 0.4475), ('финансируются одинаково сравнении', 0.4404), ('кухни администрации прогадала', 0.4364), ('любимый детский сад', 0.4348)]]"
487,487,Ёжик,лучший детский сад в мире!!!!!!!!!!! лучшая заведующая!!!!!,16 мая,"POLYGON ((49.9686486 53.0931513, 49.9688234 53.0928453, 49.9690237 53.0928866, 49.9689346 53.0930426, 49.9691685 53.0930908, 49.9692583 53.0929335, 49.9694544 53.0929739, 49.9692781 53.0932825, 49.9690798 53.0932416, 49.9691333 53.0931481, 49.9688978 53.0930996, 49.9688451 53.0931918, 49.9686486 53.0931513))",['NEGATIVE'],"[[('мире лучшая заведующая', 0.8225), ('лучший детский сад', 0.8153), ('лучшая заведующая', 0.8056), ('сад мире лучшая', 0.7868), ('лучший детский', 0.7807)]]"
488,488,Ёжик,Любимый садик с классными воспитателями и шикарным коллективом. Очень сильные логопеды.,27 марта,"POLYGON ((49.9686486 53.0931513, 49.9688234 53.0928453, 49.9690237 53.0928866, 49.9689346 53.0930426, 49.9691685 53.0930908, 49.9692583 53.0929335, 49.9694544 53.0929739, 49.9692781 53.0932825, 49.9690798 53.0932416, 49.9691333 53.0931481, 49.9688978 53.0930996, 49.9688451 53.0931918, 49.9686486 53.0931513))",['POSITIVE'],"[[('классными воспитателями шикарным', 0.8359), ('воспитателями шикарным коллективом', 0.8265), ('любимый садик классными', 0.8115), ('садик классными воспитателями', 0.81), ('воспитателями шикарным', 0.8068)]]"
489,489,Ёжик,Садик отличный 👍,19 февраля,"POLYGON ((49.9686486 53.0931513, 49.9688234 53.0928453, 49.9690237 53.0928866, 49.9689346 53.0930426, 49.9691685 53.0930908, 49.9692583 53.0929335, 49.9694544 53.0929739, 49.9692781 53.0932825, 49.9690798 53.0932416, 49.9691333 53.0931481, 49.9688978 53.0930996, 49.9688451 53.0931918, 49.9686486 53.0931513))",['POSITIVE'],"[[('садик отличный', 1.0), ('отличный', 0.8834), ('садик', 0.7856)]]"
